,n_variables,adjusted_r2,intercept,sum of squares,vars,,,,
2239,6,0.986562598,-1.295448431,2020.764986,"('npers', 'nlic', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2240,6,0.990916448,-0.168929274,1366.017365,"('npers', 'nlic', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2241,6,0.990938991,-0.124513571,1362.627219,"('npers', 'nlic', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2242,6,0.986801653,-0.806712863,1984.815046,"('npers', 'nlic', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2243,6,0.993370462,0.001771742,996.9738054,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
2244,6,0.993396927,0.0363749,992.9939289,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
2245,6,0.993356815,-0.079039688,999.0261632,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
2246,6,0.993352377,-0.085967565,999.6935659,"('npers', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
2247,6,0.993086843,-0.281586391,1039.625477,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
2248,6,0.992784773,-0.282134989,1085.051929,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
2249,6,0.993016544,-0.219939056,1050.197366,"('npers', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
2250,6,0.992832933,-0.242164097,1077.809398,"('npers', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
2251,6,0.993072832,-0.170044498,1041.732506,"('npers', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
2252,6,0.99323521,-0.342087432,1017.313482,"('npers', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
2253,6,0.993129665,-0.378756425,1033.185686,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
2254,6,0.992706193,-0.421909648,1096.869051,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
2255,6,0.992711523,-0.427902199,1096.067474,"('npers', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
2256,6,0.992736959,-0.3768969,1092.242323,"('npers', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
2257,6,0.992744598,-0.383851183,1091.093492,"('npers', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
2258,6,0.992703654,-0.527786858,1097.250833,"('npers', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
2259,6,0.992668974,-0.580886892,1102.466134,"('npers', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
2260,6,0.993040195,-0.533080312,1046.640601,"('npers', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
2261,6,0.992538897,-0.639709635,1122.027554,"('npers', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
2262,6,0.992587922,-0.580710528,1114.655034,"('npers', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
2263,6,0.992670198,-0.43843047,1102.282028,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2264,6,0.991907771,-0.535321599,1216.938581,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2265,6,0.991906789,-0.532547897,1217.086289,"('npers', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2266,6,0.992016478,-0.454911566,1200.590889,"('npers', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2267,6,0.992003633,-0.464633541,1202.522519,"('npers', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2268,6,0.991872405,-0.629073897,1222.257,"('npers', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2269,6,0.992601477,-0.471960777,1112.616632,"('npers', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2270,6,0.99267542,-0.505472809,1101.496773,"('npers', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2271,6,0.991841463,-0.581019451,1226.91024,"('npers', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2272,6,0.991952939,-0.504334972,1210.145991,"('npers', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
2273,6,0.992454474,-0.625796647,1134.723354,"('npers', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2274,6,0.992395354,-0.714834214,1143.614073,"('npers', 'nftw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2275,6,0.991630563,-0.671914507,1258.626054,"('npers', 'nftw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2276,6,0.991719876,-0.60774416,1245.194848,"('npers', 'nftw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2277,6,0.992383426,-0.725599765,1145.407848,"('npers', 'nftw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2278,6,0.982835042,-0.532902263,2581.328246,"('npers', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2279,6,0.987408562,-0.205859868,1893.545844,"('npers', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2280,6,0.987039321,-0.180410904,1949.07363,"('npers', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2281,6,0.987315734,-0.167888867,1907.505723,"('npers', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2282,6,0.987111545,-0.187306748,1938.212408,"('npers', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2283,6,0.991552327,0.17700475,1270.391588,"('npers', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2284,6,0.98379285,-1.066717491,2437.289683,"('npers', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2285,6,0.972345355,-2.55673578,4158.8053,"('npers', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2286,6,0.987049439,-0.805741663,1947.552116,"('npers', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2287,6,0.987060792,-0.777863582,1945.844778,"('npers', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
2288,6,0.987375188,-0.483746329,1898.564741,"('npers', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2289,6,0.986460525,-0.595986729,2036.115024,"('npers', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2290,6,0.991146771,-0.175850058,1331.380517,"('npers', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2291,6,0.991144627,-0.146052779,1331.702876,"('npers', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2292,6,0.987117619,-0.93744348,1937.298938,"('npers', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2293,6,0.986974563,-0.547585335,1958.812252,"('npers', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2294,6,0.98578677,-0.667789442,2137.43674,"('npers', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2295,6,0.991088351,-0.122670046,1340.165868,"('npers', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2296,6,0.991110425,-0.076974542,1336.846368,"('npers', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2297,6,0.986935272,-0.706715769,1964.720865,"('npers', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2298,6,0.991127857,-0.272594989,1334.224888,"('npers', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2299,6,0.993526378,0.158588671,973.5265623,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nstud')",,,,
2300,6,0.992851084,-0.384546001,1075.079711,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nfem')",,,,
2301,6,0.993183269,0.114302165,1025.124661,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nmale')",,,,
2302,6,0.992995876,-0.186815385,1053.305383,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'nchild')",,,,
2303,6,0.992818497,-0.473457277,1079.980392,"('nveh', 'nlic', 'nftw', 'nptw', 'nwah', 'n65+')",,,,
2304,6,0.993540258,0.184339927,971.4393016,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nfem')",,,,
2305,6,0.993486882,0.214575331,979.4661856,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nmale')",,,,
2306,6,0.99347054,0.131078573,981.9237654,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'nchild')",,,,
2307,6,0.99359486,0.084127163,963.2280338,"('nveh', 'nlic', 'nftw', 'nptw', 'nstud', 'n65+')",,,,
2308,6,0.993156932,0.115098636,1029.085258,"('nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nmale')",,,,
2309,6,0.993031053,-0.107884983,1048.015321,"('nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'nchild')",,,,
2310,6,0.99296215,-0.487373552,1058.377233,"('nveh', 'nlic', 'nftw', 'nptw', 'nfem', 'n65+')",,,,
2311,6,0.993171011,0.11960503,1026.967993,"('nveh', 'nlic', 'nftw', 'nptw', 'nmale', 'nchild')",,,,
2312,6,0.99343943,0.203758153,986.6021942,"('nveh', 'nlic', 'nftw', 'nptw', 'nmale', 'n65+')",,,,
2313,6,0.993113548,-0.214023689,1035.609513,"('nveh', 'nlic', 'nftw', 'nptw', 'nchild', 'n65+')",,,,
2314,6,0.991919071,-0.572038022,1215.23919,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nfem')",,,,
2315,6,0.991510506,-0.702039583,1276.680773,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nmale')",,,,
2316,6,0.991546268,-0.836166505,1271.302751,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'nchild')",,,,
2317,6,0.991616027,-0.864274707,1260.812067,"('nveh', 'nlic', 'nftw', 'nwah', 'nstud', 'n65+')",,,,
2318,6,0.991915901,-0.474577158,1215.715986,"('nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nmale')",,,,
2319,6,0.991933159,-0.516708371,1213.120608,"('nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'nchild')",,,,
2320,6,0.991805129,-0.738247035,1232.374224,"('nveh', 'nlic', 'nftw', 'nwah', 'nfem', 'n65+')",,,,
2321,6,0.991618783,-0.674923633,1260.397645,"('nveh', 'nlic', 'nftw', 'nwah', 'nmale', 'nchild')",,,,
2322,6,0.991648994,-0.713106779,1255.854479,"('nveh', 'nlic', 'nftw', 'nwah', 'nmale', 'n65+')",,,,
2323,6,0.991633339,-0.87369153,1258.208637,"('nveh', 'nlic', 'nftw', 'nwah', 'nchild', 'n65+')",,,,
2324,6,0.991813768,-0.498863713,1231.075168,"('nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nmale')",,,,
2325,6,0.991903033,-0.457098903,1217.651046,"('nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'nchild')",,,,
2326,6,0.99176726,-0.611851627,1238.069204,"('nveh', 'nlic', 'nftw', 'nstud', 'nfem', 'n65+')",,,,
2327,6,0.991481327,-0.687641114,1281.068802,"('nveh', 'nlic', 'nftw', 'nstud', 'nmale', 'nchild')",,,,
2328,6,0.991715042,-0.617633597,1245.921877,"('nveh', 'nlic', 'nftw', 'nstud', 'nmale', 'n65+')",,,,
2329,6,0.991509382,-0.907100262,1276.849715,"('nveh', 'nlic', 'nftw', 'nstud', 'nchild', 'n65+')",,,,
2330,6,0.991892352,-0.43789235,1219.257365,"('nveh', 'nlic', 'nftw', 'nfem', 'nmale', 'nchild')",,,,
2331,6,0.991826051,-0.51294205,1229.227875,"('nveh', 'nlic', 'nftw', 'nfem', 'nmale', 'n65+')",,,,
2332,6,0.991882953,-0.466197383,1220.670765,"('nveh', 'nlic', 'nftw', 'nfem', 'nchild', 'n65+')",,,,
2333,6,0.991645838,-0.671603387,1256.328979,"('nveh', 'nlic', 'nftw', 'nmale', 'nchild', 'n65+')",,,,
2334,6,0.979059268,0.592075241,3149.142817,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
2335,6,0.984215477,-1.059431814,2373.733515,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
2336,6,0.97557748,0.018315294,3672.746596,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
2337,6,0.973939994,0.223397833,3918.997734,"('nveh', 'nlic', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
2338,6,0.980146691,-1.775802401,2985.612169,"('nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
2339,6,0.977590993,0.1436747,3369.947241,"('nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
2340,6,0.978526655,-0.166112517,3229.239101,"('nveh', 'nlic', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
2341,6,0.980928168,-1.683176878,2868.09096,"('nveh', 'nlic', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
2342,6,0.981042972,-1.766534312,2850.826294,"('nveh', 'nlic', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
2343,6,0.974489322,-0.443029308,3836.387708,"('nveh', 'nlic', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
2344,6,0.983588854,-0.924394307,2467.967403,"('nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
2345,6,0.976201887,0.892078246,3578.846055,"('nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
2346,6,0.977883903,0.956261426,3325.8985,"('nveh', 'nlic', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
2347,6,0.98230231,-1.292881283,2661.442408,"('nveh', 'nlic', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
2348,6,0.983014911,-1.261043356,2554.278904,"('nveh', 'nlic', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
2349,6,0.969411289,-0.068875637,4600.040627,"('nveh', 'nlic', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
2350,6,0.983139748,-1.067878009,2535.505566,"('nveh', 'nlic', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
2351,6,0.980219188,-1.773656111,2974.709888,"('nveh', 'nlic', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
2352,6,0.978311108,0.894374876,3261.653889,"('nveh', 'nlic', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
2353,6,0.98016563,-1.815929547,2982.764136,"('nveh', 'nlic', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
2354,6,0.984505242,-1.3061626,2330.157584,"('nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2355,6,0.978597193,0.289699756,3218.631304,"('nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2356,6,0.981106726,0.696550174,2841.238746,"('nveh', 'nlic', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2357,6,0.98185087,-2.068740946,2729.331677,"('nveh', 'nlic', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2358,6,0.982547806,-2.054172453,2624.523862,"('nveh', 'nlic', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2359,6,0.974144967,-0.815309088,3888.173064,"('nveh', 'nlic', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2360,6,0.983550031,-1.132559055,2473.805627,"('nveh', 'nlic', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2361,6,0.982309411,-1.396146074,2660.374553,"('nveh', 'nlic', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2362,6,0.979985863,0.661028441,3009.798158,"('nveh', 'nlic', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2363,6,0.981124348,-2.038669177,2838.588632,"('nveh', 'nlic', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
2364,6,0.985417296,-0.976556874,2192.999661,"('nveh', 'nlic', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2365,6,0.986655571,-0.90201388,2006.783442,"('nveh', 'nlic', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2366,6,0.97937741,1.225066093,3101.299515,"('nveh', 'nlic', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2367,6,0.980276411,-2.389915363,2966.104401,"('nveh', 'nlic', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2368,6,0.986908665,-0.503323103,1968.72222,"('nveh', 'nlic', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2369,6,0.993552903,0.228930727,969.5376717,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
2370,6,0.993481388,0.242336712,980.2923558,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
2371,6,0.993500168,0.141185,977.4682391,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
2372,6,0.993537336,0.139539046,971.8786893,"('nveh', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
2373,6,0.993158771,0.136247067,1028.808687,"('nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
2374,6,0.992929103,-0.160377758,1063.346964,"('nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
2375,6,0.992897183,-0.412873597,1068.147296,"('nveh', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
2376,6,0.993159272,0.137848926,1028.733424,"('nveh', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
2377,6,0.993362,0.226153423,998.2463235,"('nveh', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
2378,6,0.992959184,-0.217103037,1058.823344,"('nveh', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
2379,6,0.993457998,0.29844092,983.8098417,"('nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
2380,6,0.993432161,0.227611328,987.6952926,"('nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
2381,6,0.993433146,0.161068873,987.5471979,"('nveh', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
2382,6,0.993421324,0.25172193,989.3250453,"('nveh', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
2383,6,0.993531871,0.315235889,972.7005377,"('nveh', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
2384,6,0.993418763,0.112719924,989.710204,"('nveh', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
2385,6,0.993116966,0.159853225,1035.095498,"('nveh', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
2386,6,0.99342551,0.25158074,988.6954592,"('nveh', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
2387,6,0.992910321,-0.205236532,1066.171429,"('nveh', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
2388,6,0.9933154,0.243565072,1005.25419,"('nveh', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
2389,6,0.991924737,-0.449632827,1214.387219,"('nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2390,6,0.991921471,-0.478677484,1214.878319,"('nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2391,6,0.991911732,-0.496363322,1216.34288,"('nveh', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2392,6,0.991625892,-0.66021547,1259.328574,"('nveh', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2393,6,0.991709402,-0.582515678,1246.769959,"('nveh', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2394,6,0.991603732,-0.849701308,1262.661072,"('nveh', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2395,6,0.991914025,-0.425426838,1215.998043,"('nveh', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2396,6,0.991905654,-0.457076511,1217.257021,"('nveh', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2397,6,0.991879339,-0.479904809,1221.214341,"('nveh', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2398,6,0.991776214,-0.605915685,1236.72254,"('nveh', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
2399,6,0.991785761,-0.42066051,1235.28686,"('nveh', 'nftw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2400,6,0.991753527,-0.465689788,1240.134303,"('nveh', 'nftw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2401,6,0.991810523,-0.364401289,1231.563052,"('nveh', 'nftw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2402,6,0.991643663,-0.572586369,1256.656107,"('nveh', 'nftw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2403,6,0.991786631,-0.407072901,1235.155985,"('nveh', 'nftw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2404,6,0.984245604,-1.055183812,2369.202869,"('nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2405,6,0.968752809,1.595496781,4699.065279,"('nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2406,6,0.962183663,1.189686664,5686.957234,"('nveh', 'nptw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2407,6,0.982219014,-1.567250837,2673.96877,"('nveh', 'nptw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2408,6,0.982315325,-1.659678317,2659.485265,"('nveh', 'nptw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2409,6,0.92493337,-0.794840861,11288.7906,"('nveh', 'nptw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2410,6,0.983145471,-1.167666682,2534.644892,"('nveh', 'nptw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2411,6,0.974600874,-3.232683937,3819.612261,"('nveh', 'nptw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2412,6,0.969820134,1.466222644,4538.557067,"('nveh', 'nptw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2413,6,0.978005902,-2.467967996,3307.551773,"('nveh', 'nptw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
2414,6,0.986620279,-0.38597539,2012.090658,"('nveh', 'nptw', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2415,6,0.98647626,-0.695458841,2033.748745,"('nveh', 'nptw', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2416,6,0.971067486,2.245451652,4350.975752,"('nveh', 'nptw', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2417,6,0.981474817,-1.676889266,2785.883908,"('nveh', 'nptw', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2418,6,0.986833716,-0.62519523,1979.993216,"('nveh', 'nptw', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2419,6,0.986037815,-0.9560418,2099.683752,"('nveh', 'nwah', 'nstud', 'nfem', 'nmale', 'nchild')",,,,
2420,6,0.986904387,-1.070496201,1969.365512,"('nveh', 'nwah', 'nstud', 'nfem', 'nmale', 'n65+')",,,,
2421,6,0.971914335,2.052735605,4223.623573,"('nveh', 'nwah', 'nstud', 'nfem', 'nchild', 'n65+')",,,,
2422,6,0.979415174,-2.866758151,3095.620419,"('nveh', 'nwah', 'nstud', 'nmale', 'nchild', 'n65+')",,,,
2423,6,0.986790643,-0.550732271,1986.470766,"('nveh', 'nwah', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2424,6,0.990537581,-0.139787053,1422.992648,"('nveh', 'nstud', 'nfem', 'nmale', 'nchild', 'n65+')",,,,
2425,6,0.993592024,0.153445112,963.6544984,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nfem')",,,,
2426,6,0.993493338,0.101705805,978.4952555,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nmale')",,,,
2427,6,0.993506439,0.059606352,976.5251259,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'nchild')",,,,
2428,6,0.993645661,0.064979357,955.5884846,"('nlic', 'nftw', 'nptw', 'nwah', 'nstud', 'n65+')",,,,
2429,6,0.993075188,-0.081412987,1041.378238,"('nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nmale')",,,,
2430,6,0.992994711,-0.200722075,1053.480618,"('nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'nchild')",,,,
2431,6,0.992973025,-0.547018401,1056.741887,"('nlic', 'nftw', 'nptw', 'nwah', 'nfem', 'n65+')",,,,
2432,6,0.993091098,-0.067130323,1038.985646,"('nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'nchild')",,,,
2433,6,0.993405918,0.075311192,991.6418262,"('nlic', 'nftw', 'nptw', 'nwah', 'nmale', 'n65+')",,,,
2434,6,0.993101744,-0.276639563,1037.384569,"('nlic', 'nftw', 'nptw', 'nwah', 'nchild', 'n65+')",,,,
2435,6,0.993490315,0.117673203,978.9499574,"('nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nmale')",,,,
2436,6,0.993537117,0.187298549,971.911691,"('nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'nchild')",,,,
2437,6,0.993570266,0.012258956,966.9266363,"('nlic', 'nftw', 'nptw', 'nstud', 'nfem', 'n65+')",,,,
2438,6,0.993409451,0.050231964,991.1105049,"('nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'nchild')",,,,
2439,6,0.993677164,0.183624677,950.8508335,"('nlic', 'nftw', 'nptw', 'nstud', 'nmale', 'n65+')",,,,
2440,6,0.993584348,0.033508568,964.8088297,"('nlic', 'nftw', 'nptw', 'nstud', 'nchild', 'n65+')",,,,
2441,6,0.993080452,-0.036951888,1040.586535,"('nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'nchild')",,,,
2442,6,0.993609442,0.10974418,961.0351253,"('nlic', 'nftw', 'nptw', 'nfem', 'nmale', 'n65+')",,,,
2443,6,0.993093,-0.288651942,1038.699506,"('nlic', 'nftw', 'nptw', 'nfem', 'nchild', 'n65+')",,,,
2444,6,0.993435822,0.09894909,987.1447062,"('nlic', 'nftw', 'nptw', 'nmale', 'nchild', 'n65+')",,,,
2445,6,0.991945833,-0.464954873,1211.214634,"('nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nmale')",,,,
2446,6,0.991977301,-0.437033692,1206.482441,"('nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'nchild')",,,,
2447,6,0.991925366,-0.514973266,1214.292527,"('nlic', 'nftw', 'nwah', 'nstud', 'nfem', 'n65+')",,,,
2448,6,0.991622454,-0.689758588,1259.845523,"('nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'nchild')",,,,
2449,6,0.991777647,-0.589543894,1236.507163,"('nlic', 'nftw', 'nwah', 'nstud', 'nmale', 'n65+')",,,,
2450,6,0.991625008,-0.836998748,1259.461444,"('nlic', 'nftw', 'nwah', 'nstud', 'nchild', 'n65+')",,,,
2451,6,0.9919575,-0.433850149,1209.460086,"('nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'nchild')",,,,
2452,6,0.991934058,-0.484602715,1212.985502,"('nlic', 'nftw', 'nwah', 'nfem', 'nmale', 'n65+')",,,,
2453,6,0.991937048,-0.479482304,1212.53576,"('nlic', 'nftw', 'nwah', 'nfem', 'nchild', 'n65+')",,,,
2454,6,0.991792138,-0.603567233,1234.32788,"('nlic', 'nftw', 'nwah', 'nmale', 'nchild', 'n65+')",,,,
